tree,run,arm,seed,benchmark,result_dir,suite_or_task,tag,n_episodes,successes,success_rate,se,checkpoint_step,source_path,is_full_protocol
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/baseline/libero_spatial,libero_spatial,,1000,718,0.71800000,0.01422941,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/baseline/libero_spatial/overall_results.json,False
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric,libero_10,,1000,638,0.63800000,0.01519724,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/overall_results.json,True
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric,libero_goal,,1000,656,0.65600000,0.01502212,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/overall_results.json,True
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric,libero_object,,1000,782,0.78200000,0.01305665,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/overall_results.json,True
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric,libero_spatial,,1000,719,0.71900000,0.01421404,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/overall_results.json,True
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric/libero_10,libero_10,,1000,638,0.63800000,0.01519724,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/libero_10/overall_results.json,False
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric/libero_goal,libero_goal,,1000,656,0.65600000,0.01502212,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/libero_goal/overall_results.json,False
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric/libero_object,libero_object,,1000,782,0.78200000,0.01305665,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/libero_object/overall_results.json,False
starVLA,ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop,encoder/mlm,42,mlm-numeric-paired-v1,mlm-numeric-paired-v1/plus/numeric/libero_spatial,libero_spatial,,1000,719,0.71900000,0.01421404,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_mlm_pi_encoder_cam3d_slotdrop15_nolabeldrop_noditdrop/results/mlm-numeric-paired-v1/plus/numeric/libero_spatial/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_10,,100,92,0.92000000,0.02712932,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_goal,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_object,,100,100,1.00000000,0.00000000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_spatial,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_10,,100,95,0.95000000,0.02179449,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_goal,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_object,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_spatial,,100,97,0.97000000,0.01705872,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_10,,100,95,0.95000000,0.02179449,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_goal,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_object,,100,99,0.99000000,0.00994987,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_correct,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_spatial,,100,99,0.99000000,0.00994987,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_10,,100,85,0.85000000,0.03570714,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_goal,,100,97,0.97000000,0.01705872,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_object,,100,100,1.00000000,0.00000000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/baseline,libero_spatial,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/baseline/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_10,,100,83,0.83000000,0.03756328,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_goal,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_object,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/numeric,libero_spatial,,100,99,0.99000000,0.00994987,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/numeric/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_10,,100,87,0.87000000,0.03363034,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_goal,,100,96,0.96000000,0.01959592,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_object,,100,98,0.98000000,0.01400000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_pi_projected_numeric_shuffled,other,42,projected-numeric-paired-1703820,projected-numeric-paired-1703820/libero/random_energy,libero_spatial,,100,97,0.97000000,0.01705872,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/projected-numeric-paired-1703820/libero/random_energy/overall_results.json,False
starVLA,ervla_j_dec_choice_staged_cam3d,other,42,smoke_eval_fix2_20260901_libero_plus,smoke_eval_fix2_20260901_libero_plus,libero_10,,12,7,0.58333333,0.14231876,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/smoke_eval_fix2_20260901_libero_plus/overall_results.json,False
starVLA,ervla_j_dec_choice_staged_cam3d,other,42,smoke_eval_fix2_20260901_libero_plus,smoke_eval_fix2_20260901_libero_plus/libero_10,libero_10,,12,7,0.58333333,0.14231876,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/smoke_eval_fix2_20260901_libero_plus/libero_10/overall_results.json,False
starVLA,ervla_j_dec_choice_staged_cam3d,other,42,smoke_eval_fix2_20260901_standard,smoke_eval_fix2_20260901_standard,libero_10,,10,9,0.90000000,0.09486833,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/smoke_eval_fix2_20260901_standard/overall_results.json,False
starVLA,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,CoT-trace,42,traceviz,traceviz,libero_spatial,,32,24,0.75000000,0.07654655,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/traceviz/overall_results.json,False
starVLA,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,CoT-trace,42,traceviz,traceviz/libero_spatial,libero_spatial,,32,24,0.75000000,0.07654655,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/traceviz/libero_spatial/overall_results.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps24_h500_act8_native_smoke_B_realstate,OpenStandMixerHead,smoke_B_realstate,24,20,0.83333333,0.07607258,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_OpenStandMixerHead_seed42_envs24_eps24_h500_act8_native_smoke_B_realstate.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps24_h500_act8_native_smoke_C_shuffled,OpenStandMixerHead,smoke_C_shuffled,24,20,0.83333333,0.07607258,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_OpenStandMixerHead_seed42_envs24_eps24_h500_act8_native_smoke_C_shuffled.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_egl,CloseFridge,egl,48,8,0.16666667,0.05379144,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_CloseFridge_seed42_envs24_eps48_h500_act8_native_egl.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_egl,OpenDrawer,egl,48,8,0.16666667,0.05379144,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_OpenDrawer_seed42_envs24_eps48_h500_act8_native_egl.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_egl,OpenStandMixerHead,egl,48,37,0.77083333,0.06066460,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_OpenStandMixerHead_seed42_envs24_eps48_h500_act8_native_egl.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_egl,PickPlaceCounterToStove,egl,48,33,0.68750000,0.06690225,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_PickPlaceCounterToStove_seed42_envs24_eps48_h500_act8_native_egl.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_egl,TurnOnElectricKettle,egl,48,32,0.66666667,0.06804138,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_TurnOnElectricKettle_seed42_envs24_eps48_h500_act8_native_egl.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_egl,TurnOnMicrowave,egl,48,16,0.33333333,0.06804138,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_TurnOnMicrowave_seed42_envs24_eps48_h500_act8_native_egl.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_nostate,OpenStandMixerHead,nostate,48,0,0.00000000,0.00000000,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_OpenStandMixerHead_seed42_envs24_eps48_h500_act8_native_nostate.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_nostate,PickPlaceCounterToStove,nostate,48,0,0.00000000,0.00000000,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_PickPlaceCounterToStove_seed42_envs24_eps48_h500_act8_native_nostate.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_nostate,TurnOnElectricKettle,nostate,48,0,0.00000000,0.00000000,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_TurnOnElectricKettle_seed42_envs24_eps48_h500_act8_native_nostate.json,False
starVLA-upstream-merge,ervla_robocasa365_pi_causal_s4,causal,4,robocasa365,steps_50000_pytorch_model.eval/seed42_envs24_eps48_h500_act8_native_s4_50k,CloseBlenderLid,s4_50k,48,2,0.04166667,0.02884244,50000,/e/project1/m3/blank4/code/starVLA-upstream-merge/playground/Checkpoints/ervla_robocasa365_pi_causal_s4/checkpoints/steps_50000_pytorch_model.eval/robocasa_CloseBlenderLid_seed42_envs24_eps48_h500_act8_native_s4_50k.json,True
